,Rating,Title,Review,Review_Date
2789,5.0,"5.0 out of 5 stars
It's true best excellent",It's 100-/- true and like phone Superb excellent quality never get oppo vivo samsung it's true so pls note it's true 100-/- because of rooted phone main think is that so all do what you want virus also not disturb so it's true and 100-/- satisfy,Reviewed in India 🇮🇳 on 14 July 2022
2790,5.0,"5.0 out of 5 stars
It's true best excellent",It's 100-/- true and like phone Superb excellent quality never get oppo vivo samsung it's true so pls note it's true 100-/- because of rooted phone main think is that so all do what you want virus also not disturb so it's true and 100-/- satisfy,14 July 2022
2791,5.0,"5.0 out of 5 stars
1+ mobile exllence","फिंगर , कैमरा , बैट्री सारे  फीचर्स बहुत शानदार है",15 November 2022
2792,4.0,"4.0 out of 5 stars
Good",Camera quality is not as expected,27 June 2022
2793,5.0,"5.0 out of 5 stars
No words","I'm writing a review after a  week it's was really amazing phone,to delivery they have taken 15days . overall phone was amazing.",11 October 2022
2794,5.0,"5.0 out of 5 stars
Quality",Price is too high for this mobile,26 November 2022
2795,4.0,"4.0 out of 5 stars
Battery backup very poor",Battery backup issue,29 June 2022
2796,4.0,"4.0 out of 5 stars
Phone is awesome",But phone is to heating when play a bgmi,26 May 2022
2797,5.0,"5.0 out of 5 stars
Awesome Mobile Phone",This Oneplus phone is awesome!,4 December 2022
2798,5.0,"5.0 out of 5 stars
Great offer good product",Awesome product great price best offer,1 December 2022
2799,3.0,"3.0 out of 5 stars
Awesome",Fantastic,11 October 2022
2800,5.0,"5.0 out of 5 stars
Nice battery",I liked the memory and camera.,Reviewed in India 🇮🇳 on 30 November 2022
2801,1.0,"1.0 out of 5 stars
Review",Overheating useless mobile even refund also not giving,Reviewed in India 🇮🇳 on 19 May 2023
2802,4.0,"4.0 out of 5 stars
Not so great....",Not so great....as name,Reviewed in India 🇮🇳 on 28 June 2022
2803,4.0,"4.0 out of 5 stars
Very good phone i love it",,Reviewed in India 🇮🇳 on 8 July 2022
2804,1.0,"1.0 out of 5 stars
Worst of money...","All features are showing only not working properly.Battery drain, hanging issue",Reviewed in India 🇮🇳 on 14 May 2023
2805,4.0,"4.0 out of 5 stars
Performance is very good",Camera quality is very poorVery bad quality,Reviewed in India 🇮🇳 on 4 June 2022
2806,5.0,"5.0 out of 5 stars
Very nice",Very nice,Reviewed in India 🇮🇳 on 7 December 2022
2807,5.0,"5.0 out of 5 stars
Excellent Mobile at Best Price",One of my best purchase on Amazon big billon sale best mobile at best price.,Reviewed in India 🇮🇳 on 6 November 2022
2808,3.0,"3.0 out of 5 stars
Front camera not working properly",Front camera problem,Reviewed in India 🇮🇳 on 5 October 2022
2809,4.0,"4.0 out of 5 stars
Good",The media could not be loaded.,Reviewed in India 🇮🇳 on 25 July 2022
2810,4.0,"4.0 out of 5 stars
Good",Phone is good but heating problem,10 June 2022
2811,4.0,"4.0 out of 5 stars
Good","The media could not be loaded.
                



 Good",13 July 2022
2812,5.0,"5.0 out of 5 stars
Very nice phone in this price segment",I like this phone camera battery is also good and performance is very good I am use this phone i feel this is very smooth,7 October 2022
2813,4.0,"4.0 out of 5 stars
Value for money",Mobile is ok. But battery is average,9 June 2022
2814,4.0,"4.0 out of 5 stars
Color is awesome",The media could not be loaded.,23 July 2022
2815,4.0,"4.0 out of 5 stars
Mid-range phone with Good specifications",Good phone but battery backup needs to be improved. Camera is not worth at price of 24000,4 April 2022
2816,5.0,"5.0 out of 5 stars
Best ever mobile I purchased because it's bettery bettery packup is gud came is amazing",Best ever mobile I purchased because it's bettery bettery packup is gud came is amazing  .its look so awesome and it's in cheapest price anyone can buy .I m very happy with this mobile thank you Amazon for selling this,22 July 2022
2817,4.0,"4.0 out of 5 stars
Worth buying","Worth product but can feel the hang. Handy phone, superfast charging, extraordinary display and touch feel, sound quality is clear too.",2 March 2022
2818,4.0,"4.0 out of 5 stars
Beautiful & nice","Display & working speed is good, camera & battery average. Charging very fast",21 April 2022
2819,5.0,"5.0 out of 5 stars
Nord ce 2 lite 5g","Build quality is very good, camera is really fantastic... Amazing experience 🔥",15 November 2022
2820,5.0,"5.0 out of 5 stars
OnePlus ce2",Very good phone..camera is ultimate on this price.,23 November 2022
2821,5.0,"5.0 out of 5 stars
Sasta Sundar Tikau","Bahu hi badhiya phone h.Is phone me OTG konsa kaam karta h, Mane SanDisk ka use Kiya tha ,wo nahi support kiya",9 October 2022
2822,3.0,"3.0 out of 5 stars
-",-,8 October 2022
2823,5.0,"5.0 out of 5 stars
Superb in this range",Over all super in made range 🙂,28 November 2022
2824,4.0,"4.0 out of 5 stars
Nice one ☺️",Good product 👍,29 June 2022
2825,4.0,"4.0 out of 5 stars
It's avrage",It is good looking phone but battery is avrage continue using time 7 hours,19 April 2022
2826,4.0,"4.0 out of 5 stars
If you are a Camera person don't buy this phone.","Except for the camera, everything is good about this phone.",12 May 2022
2827,4.0,"4.0 out of 5 stars
Nice phone buy it",Nice phone go for one plus,8 June 2022
2828,5.0,"5.0 out of 5 stars
Good","I m purchase this phone its amazing quality, photos natural picI am satisfied for this phone",27 October 2022
2829,4.0,"4.0 out of 5 stars
Thik thak",Average type phone in this price range,11 June 2022
2830,4.0,"4.0 out of 5 stars
Phone is good, but sound quality is different from other mobiles.",Fine,Reviewed in India 🇮🇳 on 2 July 2022
2831,5.0,"5.0 out of 5 stars
One of the best phones, at 20-25K prcie range, as per my interest goes.","Right of the box, the look and feel of the phone is amazing. Added to that is the 90hz display that feels crisp and smooth. Camera is a little off the mark when it comes to One Plus standards. It could have better.Overall a good option, when your tight on budget, but want a premium range phone.",Reviewed in India 🇮🇳 on 6 May 2022
2832,4.0,"4.0 out of 5 stars
nice",like,Reviewed in India 🇮🇳 on 3 July 2022
2833,4.0,"4.0 out of 5 stars
nice product",nice product,Reviewed in India 🇮🇳 on 5 July 2022
2834,4.0,"4.0 out of 5 stars
Camera flash was not good and screen was not so good average",,Reviewed in India 🇮🇳 on 2 July 2022
2835,5.0,"5.0 out of 5 stars
OnePlus Nord CE 2 Lite 5G Excellent 5G Smartphone",it's very good 5G smartphone.,Reviewed in India 🇮🇳 on 2 December 2022
2836,4.0,"4.0 out of 5 stars
Battery problem",Heating problem & battery problem,Reviewed in India 🇮🇳 on 13 June 2022
2837,4.0,"4.0 out of 5 stars
Battery Back up is not upto the mark",Battery Back up,Reviewed in India 🇮🇳 on 2 July 2022
2838,4.0,"4.0 out of 5 stars
Good",,Reviewed in India 🇮🇳 on 1 July 2022
2839,3.0,"3.0 out of 5 stars
Mobile hang problem",Mobile display white colour automatically,Reviewed in India 🇮🇳 on 24 September 2022
2840,5.0,"5.0 out of 5 stars
Good product 👍",Good product 👍,Reviewed in India 🇮🇳 on 5 December 2022
2841,5.0,"5.0 out of 5 stars
Best phone in reasonable cost under 20k.","Good fingerprint reader, I give 8 out of 10.Good battery life, I give 10 out of 10.Good camera quality and good lens best picture quality. I give 8 out of 10.Totally worth for money.",Reviewed in India 🇮🇳 on 7 August 2022
2842,4.0,"4.0 out of 5 stars
Worth for money",Phone is very nice.. worth for money,Reviewed in India 🇮🇳 on 4 June 2022
2843,4.0,"4.0 out of 5 stars
Good",Good,Reviewed in India 🇮🇳 on 7 July 2022
2844,4.0,"4.0 out of 5 stars
Nice product from one plus.",Nice product from one plus,Reviewed in India 🇮🇳 on 15 June 2022
2845,5.0,"5.0 out of 5 stars
Easy to use without any hang on.",One plus now-a-days is the most favorable mobile among software lovers.,Reviewed in India 🇮🇳 on 9 November 2022
2846,5.0,"5.0 out of 5 stars
Nice good",Nice good,Reviewed in India 🇮🇳 on 8 December 2022
2847,4.0,"4.0 out of 5 stars
Average product",Average product,Reviewed in India 🇮🇳 on 5 July 2022
2848,3.0,"3.0 out of 5 stars
Good phone with some feature missing but may not impact all.",Good phoneIssue:1.One hand mode not available2.Torch intensity is very less and not custom.3. You have to awake phone before using thumb.4. Auto speaker mode not available.Else good phone with good camera and running smoothly.,Reviewed in India 🇮🇳 on 12 May 2022
2849,5.0,"5.0 out of 5 stars
👍❤️",Oxygen OS smooth and no lags and cemara quality is too good 👍,Reviewed in India 🇮🇳 on 6 November 2022
2850,5.0,"5.0 out of 5 stars
A must Buy","Good phone after applying various offers, you can get this phone at 17500, this price makes it lucrative. In addition, I exchange my phone, so I get this phone at a reasonable price.",Reviewed in India 🇮🇳 on 24 August 2022
2851,5.0,"5.0 out of 5 stars
Value for money","Awesome buy from Amazon, timely delivery..",Reviewed in India 🇮🇳 on 25 November 2022
2852,1.0,"1.0 out of 5 stars
Good",Good,Reviewed in India 🇮🇳 on 4 June 2023
2853,4.0,"4.0 out of 5 stars
Good",This phone are good,Reviewed in India 🇮🇳 on 20 June 2022
2854,4.0,"4.0 out of 5 stars
one plus",,Reviewed in India 🇮🇳 on 4 July 2022
2855,4.0,"4.0 out of 5 stars
Nice but not like one plus other mobiles. Ok that's it",Ok not so good,Reviewed in India 🇮🇳 on 15 June 2022
2856,4.0,"4.0 out of 5 stars
Good",Money 💸,Reviewed in India 🇮🇳 on 4 July 2022
2857,4.0,"4.0 out of 5 stars
Amazingly Economical Phone","Great phone. Economical, nice camera, no issues faced till now",Reviewed in India 🇮🇳 on 6 May 2022
2858,4.0,"4.0 out of 5 stars
Nice & affordable",Its nice and affordable phone,Reviewed in India 🇮🇳 on 20 June 2022
2859,4.0,"4.0 out of 5 stars
So---so",Product not look like One plus.....,Reviewed in India 🇮🇳 on 7 June 2022
2860,5.0,"5.0 out of 5 stars
Quality very nice & looking is very nice",Good good very good,30 November 2022
2861,4.0,"4.0 out of 5 stars
Good mobile. It could have come with latest Android version.",Good mobile. It could have come with latest Android version. Experience is good so far...Quick 1 day delivery from Amazon too...,26 February 2022
2862,4.0,"4.0 out of 5 stars
Not up to expectations",There is heating issue with the device.,1 June 2022
2863,5.0,"5.0 out of 5 stars
Good phone",I'm happy 😊,4 December 2022
2864,3.0,"3.0 out of 5 stars
In this price, it's okay only for brand name.","OnePlus phone are good in premium range only.Its hanged when used phone core applications like Phone dialer, calender etc.",5 August 2022
2865,4.0,"4.0 out of 5 stars
Good",Nice,6 July 2022
2866,4.0,"4.0 out of 5 stars
Awesome",Very nice device,21 June 2022
2867,4.0,"4.0 out of 5 stars
In time",Best,8 July 2022
2868,3.0,"3.0 out of 5 stars
Camera quality not meet expectations in such price range",I am using it form last 15 daysBattery life is goodFinger print scanner not read some time.Camera quality very poorDisplay resolution is excellent.All over rating 3.5/5 .,20 June 2022
2869,4.0,"4.0 out of 5 stars
Excellent Phone","Excellent phone, fast charging and good speed.",1 June 2022
2870,4.0,"4.0 out of 5 stars
Camera quality isn't up to the mark",I didn't like the camera quality specially the front otherwise the phone is smooth,15 April 2022
2871,4.0,"4.0 out of 5 stars
Good",Good,3 July 2022
2872,5.0,"5.0 out of 5 stars
Smart phones are really very smart. Just kidding","Very very first, smooth, camera is good, I am very happy to use it.",31 October 2022
2873,5.0,"5.0 out of 5 stars
Brief Review of Nord CE2 5G after 1 month",Phone's performance is satisfactory after 1 month. It's battery life is amazing. The charger is quite a power house to charge the phone around 50+% in 15 minutes. Camera is good but not so great in little dim light.,18 July 2022
2874,2.0,"2.0 out of 5 stars
Unsatisfactory performance of this model.",Feeling lag to using OnePlus Nord CE 2 Lite 5G lite.,9 February 2023
2875,3.0,"3.0 out of 5 stars
Worst product","The media could not be loaded.
                



 Worst quality of camera",5 October 2022
2876,4.0,"4.0 out of 5 stars
Good",Excellent,26 June 2022
2877,5.0,"5.0 out of 5 stars
Worth for money","Superfast charging, twodays battery life, useful indisplay fingerprint, light weight",11 November 2022
2878,5.0,"5.0 out of 5 stars
Nice product",Nice product,5 December 2022
2879,5.0,"5.0 out of 5 stars
Charger not working  balance is ok",Charger not working in a month other thing is ok,11 November 2022
