,Rating,Title,Review,Review_Date
2740,4.0,Stile and battery Charging,,7 July 2022
2741,4.0,Best mobile in price,Best mobile in price,30 June 2022
2742,5.0,Excellent phone,Phone - ExcellentCamera - ExcellentBattery - GoodNegativeOnly problem with one plus is it's accessory. In case you lost its adapter or cable it's next to impossible to buy the original. Coz from one plus online store it's quite impossible to buy and in one plus stores it's always showing not available. One plus need to improve for availablility of accessories.,27 April 2022
2743,4.0,Superb phone 👍,,7 July 2022
2744,4.0,Lite weight,Camera so average limited features,27 June 2022
2745,5.0,Good,Good handset in this price range. Quite fast and good performance,28 November 2022
2746,4.0,Average battery discharge,Overall performance of the mobile is good but the battery discharge of the mobileis average.,11 April 2022
2747,4.0,Good,This phone is very good,28 June 2022
2748,4.0,Best best of One plus under 25K,"I like this phone, i am first time use one plus device my experience is impressive..Thanks 👍 one plus..",16 March 2022
2749,1.0,Poor quality Phone,Camera quality is so poor... Processing is too slow.,19 May 2023
2750,5.0,👌👌👌,👌👌,13 December 2022
2751,4.0,Camera was not good,Photos in low light is not good and photos are little blur.. could not meet expectations..,12 April 2022
2752,5.0,So great phone it is,Each and every thing is great about this phone,26 November 2022
2753,3.0,not up to the mark,after using one month i wirite this review1. Hang problem2. Screen Freez problem,28 August 2022
2754,3.0,Good,Ver slim and easy to handle.....after 15 days of usage i have noticed minor hanging issues....After 2 months of usage:Has hanging issues.....the call icon stays on the screen even after call is disconnected.....,24 June 2022
2755,4.0,Good,Good,17 July 2022
2756,4.0,Nice product,Nice product,6 July 2022
2757,3.0,Hanging phone,"Battery, camera, fingerprint is better",27 September 2022
2758,4.0,This phone was quite good,"Camera is dislike,bettry dislike,phone is very user friendly",12 June 2022
2759,3.0,Not as expected.,"It is not look like one plus phone. Phn weight is heavy, back side of the phone is not satisfactory. Better you can go for realme phones in this range of price.Better, display, camera is good.Thickness as like as realme phones.",14 May 2022
2760,3.0,Good but not best,Good phone if you are looking for oneplus brand but in nord series you just got brand not quality and also the camera quality is very bad like it 10k mobile so it’s not for camera lover and streamer like watching movies etc,12 May 2022
2761,5.0,Good,Nice prod 2022 mobile segment but bettery is not goodI request all mobile company focused in Battery 🔋 sagment,25 October 2022
2762,5.0,So Beautiful Mobile Under 20000,ALL SUPER 👌😍🥰,5 December 2022
2763,5.0,Good phone of oneplus,I lik it,8 December 2022
2764,1.0,"Average product ,",Not as I expected,29 May 2023
2765,5.0,As expected...,First time OnePlus buyer... I knew the phones were good however never experienced it... Was using Redmi Note 7s for last 4 yrs.. Thought of switching to another brand..... OnePlus as always met expectations....,5 September 2022
2766,5.0,Realm 11 por west,"The media could not be loaded.
                



 Poor camera not battery backup",28 December 2022
2767,4.0,Overall good product in this range,Phone is light weight.Speed is good.Display is awesome.Camera quality is good in this price range.Battery backup is 👍,4 March 2022
2768,5.0,Best phone,"The media could not be loaded.
                



 Best images best mobile",1 January 2023
2769,5.0,Price point ke hisab se glb phone  hai vroo⚡,Best phone under this price pointThnx one plusReally we never settle ⚡Camera is wonderful 😍Display is good 💌Battery is also good ✨Phone hi gjb hai bhai ❣️,6 September 2022
2770,4.0,Good choice for low budget,"Lighter in weight, easy to use and user friendly",30 May 2022
2771,4.0,fantastic feaure,worth for maney,30 June 2022
2772,5.0,Excellent phone,,11 December 2022
2773,5.0,Excellent,Amazing,12 December 2022
2774,4.0,The phone looks good and run smooth but I’m not satisfied With the camera quality.,"The media could not be loaded.
                



 The phone looks good and run smooth but I’m not satisfied With the camera quality.",23 May 2022
2775,3.0,Mobile is not upto the mark. Price is high for this mobile..,Camera is not upto the mark. May be they've decreased price but in the same way features also shortened as per the price. Over all 3 out of 5.,19 July 2022
2776,4.0,My First Sasta Phone 😊,"It seems good for now, let us explore all features and experience in few days.",4 May 2022
2777,3.0,Ok ok phone in that price,20000 rupey phone should not perform like sub 15 k phone.. hangs sometimes.. not oneplus type feeling. Not recommended,17 August 2022
2778,5.0,Nice,Awesome,11 December 2022
2779,5.0,One Plus Always at its best,"Using for last 3 days. I have been one plus customer before and Back to again my old brand. It is always best in market and managing the brand name with quality, performance..Worthy in this price range",9 August 2022
2780,5.0,Awesome,"Battery life is Awesome, rare camera quality is good, cinematic pictures can be clicked in perfect quality...front camera could be improved a bit",7 October 2022
2781,3.0,Worst camera,Camera is not good,2 October 2022
2782,3.0,Dabba mobile in 25k segment,3rd class camera quality in indore,26 September 2022
2783,5.0,Overall it is good,But the Camera quality is not good.If they increase cam quality then this phone is best,25 October 2022
2784,3.0,"I disappointed with the camera 64 mp given but ,it's not like that",I like betrry but not camera quality 😑,20 September 2022
2785,4.0,Good but Battery life is not as described,Battery life is not as described,24 June 2022
2786,3.0,Below average,"Not so upto the mark given the price range, camera is just okay, slow on watching experience and scrolling socials,",11 August 2022
2787,5.0,Everything awesome in this phone.,Camera quality better than iPhone. Smart and fast charging lovley.,18 November 2022
2788,4.0,Good,I like,5 July 2022
2789,5.0,It's true best excellent,It's 100-/- true and like phone Superb excellent quality never get oppo vivo samsung it's true so pls note it's true 100-/- because of rooted phone main think is that so all do what you want virus also not disturb so it's true and 100-/- satisfy,14 July 2022
2790,5.0,It's true best excellent,It's 100-/- true and like phone Superb excellent quality never get oppo vivo samsung it's true so pls note it's true 100-/- because of rooted phone main think is that so all do what you want virus also not disturb so it's true and 100-/- satisfy,14 July 2022
2791,5.0,1+ mobile exllence,"फिंगर , कैमरा , बैट्री सारे  फीचर्स बहुत शानदार है",15 November 2022
2792,4.0,Good,Camera quality is not as expected,27 June 2022
2793,5.0,No words,"I'm writing a review after a  week it's was really amazing phone,to delivery they have taken 15days . overall phone was amazing.",11 October 2022
2794,5.0,Quality,Price is too high for this mobile,26 November 2022
2795,4.0,Battery backup very poor,Battery backup issue,29 June 2022
2796,4.0,Phone is awesome,But phone is to heating when play a bgmi,26 May 2022
2797,5.0,Awesome Mobile Phone,This Oneplus phone is awesome!,4 December 2022
2798,5.0,Great offer good product,Awesome product great price best offer,1 December 2022
2799,3.0,Awesome,Fantastic,11 October 2022
2800,5.0,Nice battery,I liked the memory and camera.,30 November 2022
2801,1.0,Review,Overheating useless mobile even refund also not giving,19 May 2023
2802,4.0,Not so great....,Not so great....as name,28 June 2022
2803,4.0,Very good phone i love it,,8 July 2022
2804,1.0,Worst of money...,"All features are showing only not working properly.Battery drain, hanging issue",14 May 2023
2805,4.0,Performance is very good,Camera quality is very poorVery bad quality,4 June 2022
2806,5.0,Very nice,Very nice,7 December 2022
2807,5.0,Excellent Mobile at Best Price,One of my best purchase on Amazon big billon sale best mobile at best price.,6 November 2022
2808,3.0,Front camera not working properly,Front camera problem,5 October 2022
2809,4.0,Good,The media could not be loaded.,25 July 2022
2810,4.0,Good,Phone is good but heating problem,10 June 2022
2811,4.0,Good,"The media could not be loaded.
                



 Good",13 July 2022
2812,5.0,Very nice phone in this price segment,I like this phone camera battery is also good and performance is very good I am use this phone i feel this is very smooth,7 October 2022
2813,4.0,Value for money,Mobile is ok. But battery is average,9 June 2022
2814,4.0,Color is awesome,The media could not be loaded.,23 July 2022
2815,4.0,Mid-range phone with Good specifications,Good phone but battery backup needs to be improved. Camera is not worth at price of 24000,4 April 2022
2816,5.0,Best ever mobile I purchased because it's bettery bettery packup is gud came is amazing,Best ever mobile I purchased because it's bettery bettery packup is gud came is amazing  .its look so awesome and it's in cheapest price anyone can buy .I m very happy with this mobile thank you Amazon for selling this,22 July 2022
2817,4.0,Worth buying,"Worth product but can feel the hang. Handy phone, superfast charging, extraordinary display and touch feel, sound quality is clear too.",2 March 2022
